Id,SalePrice
1852,112692.15683748673
1853,120188.19449005045
1854,163263.74106273436
1855,151958.59408252683
1856,213820.33890415507
1857,130099.24356659708
1858,145420.69800241434
1859,125618.84515166572
1860,150311.47848803058
1861,125003.79632560525
1862,327117.80830593605
1863,299657.6972132379
1864,299787.4323764595
1865,349608.18997464865
1866,334020.79444760265
1867,212788.68436058558
1868,283706.1787955309
1869,197003.75538530096
1870,218517.81125493927
1871,246427.6186855348
1872,168428.84156173232
1873,246602.24086171217
1874,154152.3445603009
1875,204307.74933928854
1876,201522.96518933174
1877,209546.4532847919
1878,198865.5699286718
1879,133354.1718784888
1880,130586.84677335559
1881,238187.94203340364
1882,240669.5238435119
1883,181435.6262120169
1884,203764.96156652574
1885,222936.61669317645
1886,282536.5619314022
1887,207717.16706821448
1888,256389.69855857603
1889,168343.36731711542
1890,107533.34233680174
1891,114219.13347144182
1892,105878.473019031
1893,138533.1520928088
1894,117555.2912274733
1895,132855.98102823083
1896,121274.2501411007
1897,109335.84282242144
1898,118552.549574767
1899,162207.74166217176
1900,148784.6028344766
1901,181380.4989521668
1902,168768.8462489266
1903,236874.35960638762
1904,139375.48034405234
1905,192647.37376480032
1906,121876.61975028348
1907,196287.90148651734
1908,111585.7985195552
1909,128874.04180725262
1910,117888.30523347078
1911,227368.11869847594
1912,345377.3602280499
1913,151148.85688312666
1914,46918.763261780936
1915,322282.1403916893
1916,74904.08728869114
1917,218520.44901274375
1918,140949.38971424632
1919,177044.94032252167
1920,156796.17812500786
1921,399993.8979581713
1922,323993.5101977669
1923,223855.87310521255
1924,232551.98206518692
1925,186105.62207557948
1926,394448.6162714281
1927,135472.65752918695
1928,163554.09974768566
1929,126733.99746558041
1930,128170.5465261354
1931,135065.98702112044
1932,130997.4446830043
1933,186577.0451085852
1934,181715.0252578228
1935,171464.96218705882
1936,199403.48902458
1937,184828.37228400065
1938,175914.36592870718
1939,251524.5004443809
1940,204592.2345016051
1941,166310.02444412754
1942,173707.21969224612
1943,234767.75948626763
1944,423484.1969043642
1945,440413.11434161704
1946,136450.67306939236
1947,340050.42768930097
1948,192721.04412943198
1949,260852.9346483372
1950,183180.418531656
1951,230919.4134967183
1952,199304.72424799454
1953,165830.46736444108
1954,179685.92477713543
1955,134632.88313156296
1956,316247.57771145226
1957,156972.5553240296
1958,267595.094435823
1959,150539.3275801827
1960,113196.03288906274
1961,118359.93290864705
1962,97325.41534375223
1963,108863.00743925509
1964,109641.25574546678
1965,145946.5571825344
1966,148507.3617166269
1967,287138.27709961386
1968,421702.4619447503
1969,394863.70989398664
1970,414100.544115765
1971,500106.65557899786
1972,364350.5886932958
1973,268848.9607811221
1974,343229.93714988756
1975,573093.6702621721
1976,272774.2919060665
1977,346056.29747455975
1978,340399.217318802
1979,325702.0696807425
1980,221667.27139451378
1981,350854.5725406554
1982,220329.7354042352
1983,199224.3646889652
1984,164775.2095799371
1985,233670.39616307477
1986,217823.5784782977
1987,190948.79813494367
1988,171730.7464719016
1989,187483.88339854407
1990,207487.97953192104
1991,235220.76823143134
1992,214339.29165732674
1993,163721.2507044318
1994,235915.10548393396
1995,182585.95642386551
1996,268743.65290753765
1997,315229.31259606255
1998,305087.3488242548
1999,278100.7475281246
2000,316880.4398502144
2001,273654.62677052966
2002,237406.0267797437
2003,242378.7095215844
2004,264974.39725630806
2005,205969.52226667048
2006,224368.94445118387
2007,255503.28457010386
2008,226318.7950415408
2009,200537.2447146422
2010,193285.39848965095
2011,135544.93157555014
2012,172698.01152793178
2013,175136.78790448085
2014,187710.73215814642
2015,206832.25768183527
2016,189100.26993619002
2017,190408.35660602295
2018,107579.12727474331
2019,135305.08264273722
2020,91872.2305611962
2021,96048.09896596929
2022,198255.21919699086
2023,144190.85065405848
2024,288385.22052557545
2025,369052.58691057505
2026,183063.70059079773
2027,161505.91223524153
2028,148941.01489943775
2029,171406.66464829198
2030,276886.72865387215
2031,232041.86229817307
2032,250412.31495899137
2033,266195.13852322206
2034,167526.33427695255
2035,244668.84010382424
2036,194543.60473231695
2037,279657.1000062181
2038,318996.7102901201
2039,221829.6027623368
2040,292526.21911654953
2041,329502.5226900736
2042,215721.578921158
2043,184333.75152275752
2044,171879.96037128806
2045,196400.85038190903
2046,208117.8664143599
2047,141017.22430779078
2048,140717.77600303147
2049,142199.5070984146
2050,161549.6001834543
2051,106118.13707908266
2052,121194.94569127091
2053,146760.4932602056
2054,90308.3727051092
2055,144686.11227761686
2056,144155.3142818199
2057,108051.93301361334
2058,210605.0102732563
2059,132645.93478318554
2060,180450.7916984755
2061,170482.77171015064
2062,128739.36029616077
2063,124535.03569610127
2064,138225.2378490165
2065,109008.63886338647
2066,159261.9732402566
2067,94672.27342400626
2068,150741.2989065757
2069,88326.31348089087
2070,114507.19526703242
2071,94273.6654536246
2072,137203.7152103224
2073,127386.30900393453
2074,193574.31460333735
2075,151173.6170005545
2076,114071.29608140586
2077,166078.30388258313
2078,124089.99647045994
2079,126207.9908805124
2080,122901.6830739886
2081,127094.11848866454
2082,111296.18271720826
2083,150451.32618209196
2084,111324.0947075905
2085,122038.95609956408
2086,110225.71209777381
2087,118584.49800817645
2088,100562.3269607113
2089,79954.05537227374
2090,124624.58941030533
2091,124305.01135081067
2092,122195.15157929067
2093,106758.30731170233
2094,105184.58154430332
2095,157612.79461358036
2096,82730.5583671675
2097,106921.95281430309
2098,151745.08012066814
2099,57698.05182206899
2100,64704.02381606293
2101,102580.41809691215
2102,110850.08479818256
2103,110456.7695708152
2104,110383.66784726107
2105,137669.14987252816
2106,98779.14562707464
2107,184156.50408297384
2108,126882.12281847905
2109,116661.77217425354
2110,121515.7007187354
2111,144772.42778391988
2112,134069.3057444108
2113,117813.99492444088
2114,125074.88287306966
2115,165154.24633503094
2116,110666.21289113634
2117,153100.42504472216
2118,120063.96797241493
2119,120930.09881246621
2120,115380.76700979254
2121,120890.59275026513
2122,123220.31594217173
2123,81150.7180370014
2124,148161.58132060096
2125,119430.7456354125
2126,153330.4054533261
2127,172312.13261523526
2128,116735.12378801855
2129,74023.50396234001
2130,141135.36973590468
2131,137544.56769528825
2132,105503.324262145
2133,120645.40121887381
2134,117610.5949985233
2135,130183.4680516133
2136,73326.84153270996
2137,106679.54540967602
2138,131869.3896477188
2139,145483.79668634332
2140,139477.96372610092
2141,156154.2149005853
2142,135522.15303496498
2143,142923.08053173448
2144,132584.8737015652
2145,141277.83676659883
2146,176012.70802368576
2147,138968.7074894877
2148,129076.28653090323
2149,135929.8907038305
2150,225795.8857998994
2151,111328.34999645458
2152,185625.82192858268
2153,162933.60767145458
2154,97703.69177819029
2155,138115.17668643928
2156,277008.6261943077
2157,232206.89698238912
2158,234954.81100549316
2159,198787.48102054762
2160,180003.16468618307
2161,232618.85743059043
2162,430739.8417005127
2163,365806.89121620165
2164,235038.4583437167
2165,216852.46681842586
2166,156750.38348666704
2167,226352.72578431448
2168,210530.19450093975
2169,198122.70973773723
2170,220000.11719911298
2171,165425.64843276533
2172,131906.58769332507
2173,175889.81975710663
2174,230009.34123100276
2175,270261.30290970404
2176,311857.860967994
2177,235327.81193681748
2178,210839.4391420015
2179,135104.9475181887
2180,207686.95428934647
2181,201267.90302736725
2182,225178.84040452505
2183,190544.97394701926
2184,116590.60101443247
2185,118802.90145094623
2186,147288.60298064697
2187,141387.61309085382
2188,139345.79013171015
2189,258870.33426161084
2190,81894.28402787328
2191,77448.2254139127
2192,70233.0761852756
2193,114649.31183652046
2194,102224.92760383106
2195,113713.59341403499
2196,99558.92758327517
2197,123317.4007000226
2198,153145.3472052718
2199,217924.09719419168
2200,151015.97508279848
2201,146555.82753675093
2202,223612.85792898602
2203,142653.82804783405
2204,183547.93844711574
2205,129940.05900871653
2206,133507.53643967997
2207,242851.66126361274
2208,275596.30333360477
2209,262387.574907155
2210,119768.93633046362
2211,111874.27355878701
2212,127008.04351116734
2213,107066.96788600487
2214,116731.63059321657
2215,102959.18368529939
2216,150407.93824529432
2217,71442.44457725243
2218,66322.25885194227
2219,62830.12823407999
2220,59488.633547112535
2221,319898.9347121365
2222,297320.73168704304
2223,285851.2842316009
2224,201092.85072499607
2225,125169.38923681389
2226,190388.36191927668
2227,189100.60386473054
2228,273871.3297413131
2229,250207.97441704603
2230,155681.99655142246
2231,219440.93596001415
2232,188657.98141170206
2233,189288.76287660695
2234,238901.63769412608
2235,221379.0702362372
2236,254083.04797048788
2237,306731.014053474
2238,195214.26577378926
2239,116472.63316131369
2240,153311.88225031397
2241,200822.7278260169
2242,126046.91463280538
2243,119574.41933022397
2244,109590.679347856
2245,112105.57441034623
2246,144291.8981477629
2247,110546.61202406167
2248,125943.2110030649
2249,120307.28553321333
2250,128261.13538729784
2251,120359.20784794695
2252,185699.44676698174
2253,159119.37336753667
2254,177894.4561541147
2255,182477.84777105995
2256,165065.35052877275
2257,208585.7656056638
2258,158218.87763771205
2259,174901.21927717346
2260,146116.85167584356
2261,208364.46731572197
2262,228216.07538767013
2263,430580.0402799722
2264,593965.6386454029
2265,147833.27656905295
2266,349083.678126889
2267,411243.64427851886
2268,514793.7932782202
2269,148358.451981909
2270,196536.09630429384
2271,209313.31920540467
2272,177723.31008518452
2273,155506.3928499216
2274,185524.37669829995
2275,165873.11126682223
2276,188544.3531073554
2277,184612.60173106784
2278,147221.06326549602
2279,138192.6448596803
2280,117385.09492223106
2281,158697.6770000961
2282,185600.96275412402
2283,108956.37848054628
2284,123613.71342147917
2285,151894.15727229384
2286,124232.86263368718
2287,373108.51450966037
2288,276725.58796488144
2289,358961.01354063395
2290,466737.3452195198
2291,343718.84904188494
2292,452022.86123618565
2293,497749.210348764
2294,404670.7436730528
2295,487526.677530478
2296,286494.91850419313
2297,366280.2968822653
2298,379483.46573413827
2299,353092.9004155727
2300,326623.4914538381
2301,316530.8054941007
2302,255321.90804617296
2303,238485.22221919565
2304,237312.49724088618
2305,198594.27171312954
2306,198382.6177479447
2307,208960.3176800456
2308,252494.05000413957
2309,294991.406416704
2310,206546.05548313473
2311,206257.92135295243
2312,184001.68632794026
2313,174864.6527659362
2314,182524.1715579176
2315,181153.58515864372
2316,200349.69517947477
2317,197937.5603560504
2318,182435.86450725602
2319,184134.3354229216
2320,182124.46578972077
2321,239586.70450754228
2322,183442.77009174039
2323,200259.31423045072
2324,174008.26392513112
2325,211243.53588539766
2326,174541.51975005117
2327,198705.00288493442
2328,215676.91790829034
2329,197625.81710674724
2330,185859.09171177278
2331,337560.3796970994
2332,388864.98919043137
2333,308098.063461352
2334,259956.81496120137
2335,279614.7425529286
2336,308288.17402937845
2337,190689.7533570461
2338,249480.8785683746
2339,202201.32880455052
2340,384075.0399048955
2341,211064.45279368796
2342,226448.42099686756
2343,217764.3721871547
2344,204614.19009463044
2345,220034.43468088008
2346,217142.7087826783
2347,211396.21782898728
2348,242149.4272248138
2349,185719.84935055795
2350,320143.79310495174
2351,279833.98022693896
2352,255434.98692635272
2353,262646.7668203607
2354,145357.1098866723
2355,144073.74544285765
2356,148711.36341303482
2357,190417.58919141174
2358,200546.90003310476
2359,132004.5603200289
2360,114710.01358128841
2361,149400.8559284869
2362,282553.6566939551
2363,135048.35923865883
2364,139786.73762382456
2365,214596.71640866867
2366,189052.53418938082
2367,218056.5422455747
2368,211360.44924014856
2369,221542.61418892565
2370,167125.1116940515
2371,163262.88742056832
2372,198838.11890830263
2373,287257.86912468495
2374,339080.4179636795
2375,244669.22989963397
2376,298496.1000884517
2377,349322.19436521
2378,172170.97303902343
2379,195750.191345734
2380,147492.8610974246
2381,172245.45497437753
2382,199114.95860308246
2383,200507.30011254243
2384,240164.9424241538
2385,159038.83430173426
2386,131905.20506043083
2387,131564.27478919484
2388,97365.42706194165
2389,112530.20250425852
2390,157181.11799828956
2391,135725.20887630593
2392,112944.73675154737
2393,186264.88034797023
2394,144684.6165079168
2395,211536.68591177269
2396,138280.88548872925
2397,234405.02494181576
2398,129552.51813488893
2399,68371.5730491514
2400,70661.94518551185
2401,126900.62457486149
2402,139510.26952260378
2403,146806.13648768936
2404,152046.05473914798
2405,152759.68982023193
2406,138538.03686185647
2407,129719.79512638188
2408,137282.87910184517
2409,120772.62608369434
2410,165924.3037530862
2411,114477.24529619425
2412,154568.8976671677
2413,125851.7650994545
2414,167019.69874075765
2415,138347.2206046989
2416,124441.14218516185
2417,130029.10232772268
2418,133663.6315989476
2419,128892.85151258782
2420,122426.19196484204
2421,151153.5850627248
2422,106332.89608046904
2423,121992.20599729175
2424,158225.51888037115
2425,204648.96175699594
2426,127501.0302373915
2427,134958.23175080895
2428,174847.97099925423
2429,109873.54530248402
2430,130684.38392032693
2431,107115.38401960957
2432,147111.8960077985
2433,143858.10416958397
2434,138069.48172745234
2435,152336.09011534773
2436,109362.85921075202
2437,105453.96622558826
2438,121417.23331104853
2439,99659.82131448598
2440,121552.0318090499
2441,86067.50002949602
2442,94167.45001650746
2443,127134.06214844988
2444,141957.66273712844
2445,94490.86534750488
2446,141548.39064658206
2447,177961.67354928693
2448,123769.92180676885
2449,107741.91994292464
2450,149289.4269637469
2451,94638.1625801007
2452,198481.20215053973
2453,97704.18433783573
2454,117283.36542813835
2455,104807.28990791111
2456,168726.65549085021
2457,157387.932433871
2458,133958.2555015008
2459,122626.55316855446
2460,142619.57413684102
2461,129136.99639833099
2462,136551.98788417902
2463,127432.92499717852
2464,189554.71855450518
2465,134349.82334374005
2466,125208.27495454968
2467,120388.41440374198
2468,72078.42454113025
2469,95254.91640737148
2470,191633.26405874276
2471,208709.34452672888
2472,168415.61438294908
2473,122181.92716538916
2474,72447.04648315688
2475,214454.1537023672
2476,116239.0069271381
2477,118359.60551052999
2478,160318.62612518523
2479,108153.39013379789
2480,156517.0830740048
2481,118090.74470717364
2482,112901.7200074438
2483,106816.66072839979
2484,121513.31662552305
2485,124827.43403433252
2486,153461.4814641264
2487,149415.91012680728
2488,166191.09340773136
2489,151143.1413908795
2490,139947.26038855966
2491,87085.47593950036
2492,188401.27192541055
2493,150699.85243447917
2494,132200.3519047005
2495,82134.14779262725
2496,225513.93418473416
2497,153702.16487239418
2498,112243.32924257228
2499,82739.62168544263
2500,127629.8490500627
2501,140730.42477240044
2502,137090.62354288262
2503,89420.37468245337
2504,200560.10255252174
2505,244508.4719188422
2506,241043.41795820446
2507,270710.7474224888
2508,244037.0089811459
2509,220231.3422939944
2510,214927.87005725602
2511,174392.72058868728
2512,212188.0792854116
2513,223620.76088409426
2514,303833.65406822413
2515,154062.96318246215
2516,176904.78736850747
2517,153020.8196897523
2518,160281.77847762144
2519,239280.93630936858
2520,222367.6078578286
2521,181854.85755140806
2522,223916.74056631362
2523,115549.02540654411
2524,135813.73081457106
2525,153583.7279028587
2526,136056.38775442415
2527,114431.92111584601
2528,142004.05855442467
2529,123840.4114005037
2530,129171.50400031131
2531,262230.210593297
2532,226704.5663705595
2533,190956.0549684466
2534,239969.59557896978
2535,288008.70973680064
2536,244598.97487661324
2537,250589.79525096362
2538,182610.1883941569
2539,186141.24367433222
2540,179298.89839801227
2541,178927.57199744886
2542,167477.13852927194
2543,117308.45832033572
2544,119435.79640216872
2545,132644.42624159105
2546,124208.28079907264
2547,116286.03640670855
2548,147516.88448074256
2549,153374.90312346903
2550,974675.7835401141
2551,137855.61796435667
2552,130788.73626399932
2553,77383.14062215385
2554,88569.78469811563
2555,121505.82374513995
2556,99002.43633978254
2557,105687.88093146516
2558,131936.2131522585
2559,133094.9137460838
2560,154761.18852759572
2561,144307.8776301134
2562,157558.52416540092
2563,157403.23581017746
2564,229938.8385197426
2565,150940.8802675253
2566,181019.80120339847
2567,143887.63455925358
2568,199849.99110340525
2569,248585.57075909319
2570,118211.88821262559
2571,205750.99484524847
2572,168022.1687566604
2573,228069.7026182154
2574,282066.07498638623
2575,133088.79638588766
2576,123562.03596977294
2577,151455.41253583808
2578,78180.13074837996
2579,57828.06550909404
2580,74585.0915209035
2581,91189.52233942662
2582,90616.07598351137
2583,294143.37872571667
2584,176572.67057592643
2585,187900.1191319307
2586,226456.93204483503
2587,195570.71521181552
2588,151805.08142028883
2589,144273.22929582334
2590,200874.88682380508
2591,231159.92669252888
2592,213918.31598870386
2593,284160.993574898
2594,175384.05268694658
2595,192869.835212184
2596,278023.93950123846
2597,185209.1260293077
2598,291183.03730280173
2599,382405.3912845131
2600,161702.9443324347
2601,130578.28946408094
2602,81636.52926217104
2603,97983.190578631
2604,89368.47606368794
2605,82539.59957476427
2606,140701.71884549485
2607,197620.9069909646
2608,172735.94379686343
2609,166334.759842797
2610,109536.57713066865
2611,156990.03392194203
2612,162919.92335154858
2613,130610.46006457035
2614,127295.46898087033
2615,158480.90760496794
2616,142694.5267807254
2617,191479.23562657606
2618,206803.94708644343
2619,202895.70644172365
2620,190302.70217741356
2621,175415.56543966255
2622,184085.27267965762
2623,238093.63563286973
2624,300568.44406097726
2625,294894.4623300132
2626,177804.45812487457
2627,169092.08571146487
2628,563435.5626216907
2629,587838.0707285756
2630,397448.6601940105
2631,531548.7094144917
2632,460270.7086553746
2633,332388.19271746
2634,501018.3471933621
2635,150973.38251321792
2636,166232.0101719377
2637,176846.76443892316
2638,278639.7042820146
2639,184734.198112742
2640,152221.21595423794
2641,103643.38859905329
2642,186233.1401319966
2643,109416.70318121003
2644,118820.28980964991
2645,113003.84603404038
2646,97522.77391193004
2647,108982.1173175652
2648,144239.85915682267
2649,153309.39055073124
2650,140967.7462128018
2651,143753.73991653338
2652,406330.0402989055
2653,247635.88809323206
2654,256836.0245880291
2655,439224.6897138252
2656,319170.01517685974
2657,356878.945446156
2658,307801.3564995117
2659,295110.4778621865
2660,357121.74151708896
2661,353100.4834519462
2662,378586.33459872135
2663,278655.55071748846
2664,281839.61265224847
2665,325406.5644481187
2666,276501.69502162456
2667,169021.1705555005
2668,177413.69314096292
2669,182537.38256284824
2670,270302.8441781869
2671,183150.06747557185
2672,194382.54378929344
2673,204193.76725112204
2674,199474.15045066708
2675,181448.4508809812
2676,185513.4467492043
2677,196925.44642531825
2678,230261.0373723134
2679,258166.16738435396
2680,290601.4475842414
2681,408211.52205789543
2682,316553.5708956293
2683,571024.6468276419
2684,307119.27816145896
2685,327822.0426935664
2686,237829.23843569277
2687,294921.2033870757
2688,203292.8080977066
2689,214769.55029814038
2690,430301.4751538534
2691,196397.88191840006
2692,143062.62318980967
2693,202989.5031288072
2694,134099.24932019063
2695,189249.81994248857
2696,183037.73753761806
2697,186833.0373427795
2698,195252.2577543453
2699,173048.7538802972
2700,155456.46243434714
2701,134262.9792988292
2702,105687.07778323471
2703,122587.84030744593
2704,143352.94424788264
2705,111913.97978540018
2706,104222.83114858206
2707,115319.92710718061
2708,132164.89985952334
2709,101875.03578276777
2710,126175.90860107205
2711,268414.37488599867
2712,411782.53734203894
2713,177619.49809200596
2714,146245.57099667148
2715,174786.30370422563
2716,141889.69796213193
2717,201717.4548384638
2718,217044.44626345902
2719,147672.9123504203
2720,177246.80998843437
2721,130505.85828623126
2722,161034.04217873205
2723,131206.1837033136
2724,125944.27165297477
2725,128173.95226764705
2726,153895.74482088193
2727,167494.91797366505
2728,172766.56023711167
2729,143241.31426203647
2730,151406.50189952206
2731,122713.50070374884
2732,136984.73747525216
2733,154502.85106090482
2734,114503.09977950413
2735,143861.3798035428
